word	approx_count	status
GAABIYO	4467	needs_human_review
DOODO	4465	needs_human_review
DOODDA	4458	needs_human_review
TELESOM	4458	needs_human_review
DEGTO	4456	needs_human_review
HAYSAA	4455	needs_human_review
BAAXADDA	4454	needs_human_review
BADISAY	4454	needs_human_review
DAAYEY	4448	needs_human_review
QIIMEYN	4445	needs_human_review
BAAHINTA	4439	needs_human_review
HORENA	4439	needs_human_review
ERAYGA	4437	needs_human_review
HOREEYO	4436	needs_human_review
SHARCIGU	4435	needs_human_review
TOOGTEEN	4435	needs_human_review
RAACA	4431	needs_human_review
ABAARUHU	4429	needs_human_review
INOOGA	4429	needs_human_review
UNUGYADA	4428	needs_human_review
DHASHEEN	4421	needs_human_review
KAYDKA	4420	needs_human_review
EEN	4414	needs_human_review
DHUXUSHA	4413	needs_human_review
DEEQO	4411	needs_human_review
AUDIO	4406	needs_human_review
SAFARKII	4404	needs_human_review
LAMBARKA	4402	needs_human_review
SALAAM	4401	needs_human_review
XOOGAGGA	4401	needs_human_review
FANAANKA	4399	needs_human_review
YAABKA	4387	needs_human_review
TASHAN	4386	needs_human_review
DHISTAY	4385	needs_human_review
DANBI	4384	needs_human_review
URURKII	4383	needs_human_review
NAASIR	4377	needs_human_review
BIDEN	4371	needs_human_review
HADALNAY	4371	needs_human_review
ISMA	4368	needs_human_review
GEELE	4362	needs_human_review
WEYDAY	4360	needs_human_review
XIRIIRO	4359	needs_human_review
AWOODO	4355	needs_human_review
BAANU	4355	needs_human_review
MAAMULI	4353	needs_human_review
MIRROR	4353	needs_human_review
XALIN	4353	needs_human_review
KHAASKA	4352	needs_human_review
BEDDELKA	4348	needs_human_review
CIDI	4347	needs_human_review
YAMAN	4347	needs_human_review
ILMUHU	4346	needs_human_review
ANTAHAY	4345	needs_human_review
KEENTA	4342	needs_human_review
DIGIL	4339	needs_human_review
AALADAHA	4337	needs_human_review
EEGNO	4333	needs_human_review
XISBIGII	4332	needs_human_review
ARKAYSAA	4331	needs_human_review
WAABA	4327	needs_human_review
JIRNO	4324	needs_human_review
NALOO	4321	needs_human_review
BENAADIR	4319	needs_human_review
GUDBAAN	4315	needs_human_review
HIDDAHA	4315	needs_human_review
BIXIYAA	4312	needs_human_review
JABHADA	4312	needs_human_review
WATCH	4309	needs_human_review
GUUSHII	4308	needs_human_review
HUBAA	4307	needs_human_review
TIIRKA	4304	needs_human_review
ILAALIYA	4303	needs_human_review
KENYAN	4301	needs_human_review
LUGAHA	4299	needs_human_review
IIBINTA	4297	needs_human_review
XUMAADAY	4296	needs_human_review
AADO	4288	needs_human_review
ARDAYDII	4285	needs_human_review
AJNABI	4282	needs_human_review
MEELOOD	4277	needs_human_review
ADUUN	4275	needs_human_review
EREYGA	4273	needs_human_review
IIBSADO	4272	needs_human_review
SIGAARKA	4272	needs_human_review
BOORIYAY	4266	needs_human_review
DHALIYO	4266	needs_human_review
XAFLADAN	4263	needs_human_review
MUQDISHU	4262	needs_human_review
DADKUNA	4260	needs_human_review
HEYSAN	4249	needs_human_review
CELIYAAN	4245	needs_human_review
LIGA	4244	needs_human_review
FARQIGA	4243	needs_human_review
NOQDEY	4242	needs_human_review
FASAXA	4236	needs_human_review
EHELADII	4235	needs_human_review
DEGTAY	4232	needs_human_review
MILITARI	4232	needs_human_review
WUUNA	4232	needs_human_review
BAM	4231	needs_human_review
ITOBIYA	4230	needs_human_review
DEGDEGA	4229	needs_human_review
FIIRIYO	4225	needs_human_review
GAYSTEEN	4224	needs_human_review
QARAXU	4224	needs_human_review
WEST	4221	needs_human_review
CELISAY	4220	needs_human_review
KOOBAY	4218	needs_human_review
SHAQA	4218	needs_human_review
DUQEYMO	4213	needs_human_review
KUBBADDA	4211	needs_human_review
BAYDHABA	4210	needs_human_review
NINKU	4210	needs_human_review
DEGAANO	4206	needs_human_review
AKHRISKA	4205	needs_human_review
ASC	4204	needs_human_review
GALIYEY	4204	needs_human_review
SALMAAN	4201	needs_human_review
AFRIKAAN	4199	needs_human_review
DADKAAN	4198	needs_human_review
WUXUNA	4198	needs_human_review
SEO	4196	needs_human_review
JOOJISAY	4193	needs_human_review
HADAFKA	4192	needs_human_review
HAVE	4184	needs_human_review
QORAALO	4181	needs_human_review
CAYAARTA	4179	needs_human_review
PUTIN	4176	needs_human_review
FIKRADDA	4175	needs_human_review
HIIRAALE	4172	needs_human_review
CIDINA	4170	needs_human_review
OLD	4170	needs_human_review
AWQAAFTA	4167	needs_human_review
ILAAHEY	4166	needs_human_review
WARKII	4166	needs_human_review
DARAYA	4163	needs_human_review
FALKAASI	4159	needs_human_review
SUGAYA	4155	needs_human_review
AMB	4152	needs_human_review
AABAHA	4151	needs_human_review
BEDDELI	4150	needs_human_review
DHISIDDA	4149	needs_human_review
GABADHAN	4147	needs_human_review
SAAREY	4146	needs_human_review
ONE	4145	needs_human_review
AADANIMO	4141	needs_human_review
JOOJIYEY	4141	needs_human_review
DAMAANAD	4139	needs_human_review
FADHIYEY	4138	needs_human_review
SUGO	4138	needs_human_review
LAGUSOO	4137	needs_human_review
HELAYAA	4135	needs_human_review
KACEEN	4133	needs_human_review
BIYUHU	4125	needs_human_review
EGTAHAY	4118	needs_human_review
URURO	4114	needs_human_review
HOREYSA	4113	needs_human_review
MEYDADKA	4112	needs_human_review
BADH	4111	needs_human_review
WIILKAN	4111	needs_human_review
XALLINTA	4109	needs_human_review
ENGLISH	4106	needs_human_review
XARUNTII	4103	needs_human_review
JEEDIYO	4097	needs_human_review
AIRPORT	4095	needs_human_review
BILE	4093	needs_human_review
XAALKA	4091	needs_human_review
XAAMUD	4090	needs_human_review
OSLO	4089	needs_human_review
WEBKA	4089	needs_human_review
WAJAALE	4088	needs_human_review
DHAHAY	4083	needs_human_review
DUKAANKA	4082	needs_human_review
DHAHO	4080	needs_human_review
SHEEKHU	4079	needs_human_review
DANBEEYA	4078	needs_human_review
TOTAL	4078	needs_human_review
UGAASKA	4077	needs_human_review
BILAHA	4075	needs_human_review
MIRAHA	4074	needs_human_review
SHARAXAY	4059	needs_human_review
UEFA	4057	needs_human_review
XUSO	4056	needs_human_review
LAMAANE	4055	needs_human_review
XARIIRA	4052	needs_human_review
BRUSSELS	4051	needs_human_review
DHAQMAAN	4050	needs_human_review
XUDUUDDA	4049	needs_human_review
DALABKA	4047	needs_human_review
BILOWDO	4044	needs_human_review
SARIIRTA	4042	needs_human_review
WIILAL	4042	needs_human_review
QAXAY	4041	needs_human_review
BAYAANKA	4040	needs_human_review
JAWIGA	4040	needs_human_review
WAXAAY	4039	needs_human_review
DEJIYAY	4038	needs_human_review
HURAAN	4038	needs_human_review
LUUQADA	4038	needs_human_review
GACMO	4033	needs_human_review
SOONKA	4028	needs_human_review
UNICEF	4026	needs_human_review
KAARAAN	4025	needs_human_review
NATIONAL	4022	needs_human_review
FEDERAL	4021	needs_human_review
DAYEEN	4019	needs_human_review
FREE	4019	needs_human_review
HADASHA	4018	needs_human_review
XIRIIRAY	4018	needs_human_review
XADHIG	4017	needs_human_review
HEYSATA	4015	needs_human_review
AHAANNA	4014	needs_human_review
LASII	4011	needs_human_review
FURMI	4010	needs_human_review
XUKUMO	4008	needs_human_review
TOP	4003	needs_human_review
WADAAGTO	4003	needs_human_review
DEGANAA	4002	needs_human_review
ISTAAGI	4002	needs_human_review
SAINT	3999	needs_human_review
KANADA	3998	needs_human_review
SAQDII	3997	needs_human_review
BULSHA	3996	needs_human_review
IYADOON	3990	needs_human_review
AFRAX	3985	needs_human_review
SHAAHA	3983	needs_human_review
BUURTA	3979	needs_human_review
TARANKA	3976	needs_human_review
UGANA	3976	needs_human_review
DEEQDAY	3975	needs_human_review
TAXAABAY	3975	needs_human_review
XADAY	3973	needs_human_review
MARWADA	3971	needs_human_review
XFS	3971	needs_human_review
QARAXAAS	3970	needs_human_review
DHIGTA	3969	needs_human_review
OGAATAY	3969	needs_human_review
AYAYNU	3968	needs_human_review
GAAREYSA	3968	needs_human_review
TILMAAMI	3968	needs_human_review
DHOOFAY	3964	needs_human_review
DHACAYSO	3960	needs_human_review
KOLONYO	3960	needs_human_review
ALL	3956	needs_human_review
FIKRADO	3955	needs_human_review
BEESHU	3953	needs_human_review
QORSHUHU	3950	needs_human_review
WAYNE	3948	needs_human_review
XUDUUD	3948	needs_human_review
XUDUUDKA	3948	needs_human_review
HAWLGALA	3946	needs_human_review
LAHAYEEN	3945	needs_human_review
WADATA	3945	needs_human_review
XALIIMO	3945	needs_human_review
CIIDAMMO	3944	needs_human_review
GALGALA	3944	needs_human_review
DHACAYSA	3943	needs_human_review
MAAMULA	3941	needs_human_review
DIGTAY	3939	needs_human_review
HARTAY	3939	needs_human_review
DHACDEY	3937	needs_human_review
DILAAN	3933	needs_human_review
JAARKA	3932	needs_human_review
NOQDAA	3929	needs_human_review
TALLO	3929	needs_human_review
GOODAX	3928	needs_human_review
LINK	3927	needs_human_review
NAAGTA	3927	needs_human_review
WAJAHDAY	3926	needs_human_review
XISAABTA	3925	needs_human_review
BIYA	3924	needs_human_review
WAXAADNA	3922	needs_human_review
XOREYNTA	3922	needs_human_review
HEYN	3920	needs_human_review
QOFOOD	3920	needs_human_review
INAADAN	3918	needs_human_review
SALIIDDA	3917	needs_human_review
WAYNU	3917	needs_human_review
ARKE	3916	needs_human_review
EEGAY	3916	needs_human_review
SAAMIGA	3915	needs_human_review
SHEEGTA	3915	needs_human_review
HADASHO	3914	needs_human_review
POLICE	3914	needs_human_review
ARAGNAA	3910	needs_human_review
LAABATAY	3910	needs_human_review
CLOSED	3908	needs_human_review
DEJIYO	3906	needs_human_review
TAGIN	3901	needs_human_review
HABAYNTA	3899	needs_human_review
HAYNAA	3899	needs_human_review
WEYNI	3899	needs_human_review
BOOBKA	3898	needs_human_review
DHEGAYSO	3898	needs_human_review
BEDELKA	3897	needs_human_review
DHUUSA	3897	needs_human_review
KEYDKA	3897	needs_human_review
MAGAALDA	3893	needs_human_review
DAMBAYSA	3890	needs_human_review
AANKAN	3885	needs_human_review
GACANKA	3882	needs_human_review
DEEGANKA	3881	needs_human_review
LAGUGU	3881	needs_human_review
ABAARTU	3879	needs_human_review
WIXI	3878	needs_human_review
ODINGA	3876	needs_human_review
EEDEYSAY	3875	needs_human_review
XUSUUSTA	3875	needs_human_review
ARGAGAX	3874	needs_human_review
JIIFKA	3873	needs_human_review
GAADHAAN	3872	needs_human_review
QIIMEEYO	3871	needs_human_review
XOGO	3870	needs_human_review
DHAMEEYO	3865	needs_human_review
XUSTAY	3861	needs_human_review
WADAAGA	3857	needs_human_review
SADEXDA	3850	needs_human_review
RUUSHKU	3847	needs_human_review
YAHOO	3846	needs_human_review
ANN	3843	needs_human_review
BANK	3842	needs_human_review
HUBO	3842	needs_human_review
UULKA	3841	needs_human_review
FAHAM	3839	needs_human_review
ISKUNA	3839	needs_human_review
MURASHAX	3839	needs_human_review
WARAMAYA	3836	needs_human_review
LIYUU	3835	needs_human_review
DAYNIILE	3834	needs_human_review
BIXINAYO	3833	needs_human_review
LUQADDA	3833	needs_human_review
DHIGAYAA	3824	needs_human_review
DIRAYAAN	3822	needs_human_review
IDINLA	3821	needs_human_review
JAWAABI	3819	needs_human_review
GOLIS	3818	needs_human_review
GOOLASHA	3818	needs_human_review
SUGAYAY	3817	needs_human_review
GOORTA	3814	needs_human_review
BARAY	3811	needs_human_review
CAAWINTA	3811	needs_human_review
HELAYAAN	3809	needs_human_review
RAKAABKA	3805	needs_human_review
ASAASIGA	3800	needs_human_review
INNAGU	3800	needs_human_review
SILAANYO	3798	needs_human_review
AQBALO	3797	needs_human_review
MUU	3796	needs_human_review
ANTONIO	3795	needs_human_review
CABANAYA	3793	needs_human_review
SAREEYO	3793	needs_human_review
WAFTIGA	3792	needs_human_review
MOON	3790	needs_human_review
IHI	3788	needs_human_review
QORYAHA	3787	needs_human_review
BARTEEN	3786	needs_human_review
WAXANU	3786	needs_human_review
TIGRAY	3785	needs_human_review
QAALISAN	3783	needs_human_review
DHAFKA	3781	needs_human_review
FADHIYAA	3779	needs_human_review
GUTAAN	3779	needs_human_review
OOGAY	3772	needs_human_review
AJAANIB	3771	needs_human_review
JFS	3771	needs_human_review
NEED	3770	needs_human_review
TODOBO	3767	needs_human_review
WAFDIGII	3763	needs_human_review
BEEGMAYA	3762	needs_human_review
STAR	3762	needs_human_review
SHEGAY	3761	needs_human_review
KORKIISA	3757	needs_human_review
UNDP	3754	needs_human_review
GEYNTA	3753	needs_human_review
SALAH	3753	needs_human_review
TALIYAY	3752	needs_human_review
DHAWAA	3749	needs_human_review
QAADIDA	3749	needs_human_review
CARAREEN	3746	needs_human_review
MABA	3744	needs_human_review
CUDURKAN	3742	needs_human_review
DAWLIGA	3741	needs_human_review
TARTAMO	3740	needs_human_review
ROGTAY	3738	needs_human_review
MIRIFLE	3732	needs_human_review
KIISASKA	3730	needs_human_review
QORRAXDA	3730	needs_human_review
DHIMIRKA	3727	needs_human_review
NOOLAADO	3727	needs_human_review
TALIYA	3726	needs_human_review
BAXAYSA	3725	needs_human_review
SUNTA	3725	needs_human_review
APR	3719	needs_human_review
SIINTA	3718	needs_human_review
DARIIQA	3717	needs_human_review
SARAYSA	3716	needs_human_review
QAYBSIGA	3715	needs_human_review
CATEGORY	3714	needs_human_review
WAXBADAN	3714	needs_human_review
ERAY	3713	needs_human_review
DALBATAY	3710	needs_human_review
WAAGII	3710	needs_human_review
BUULA	3707	needs_human_review
QORIGA	3707	needs_human_review
TAXANAHA	3707	needs_human_review
TALIYO	3704	needs_human_review
CUNA	3703	needs_human_review
ADKAA	3702	needs_human_review
MIYAAD	3702	needs_human_review
XIGEENKU	3702	needs_human_review
GASHA	3700	needs_human_review
ANSIXIYO	3698	needs_human_review
BAAHIYEY	3696	needs_human_review
XILKAN	3695	needs_human_review
QORMADAN	3693	needs_human_review
KARAY	3692	needs_human_review
WILLIAM	3692	needs_human_review
GALYADA	3691	needs_human_review
GOLIHII	3691	needs_human_review
JABIYAY	3690	needs_human_review
DOWLIGA	3689	needs_human_review
QURXINTA	3686	needs_human_review
DHINTAAN	3685	needs_human_review
VIEW	3685	needs_human_review
BOGAGGA	3682	needs_human_review
XILIYADA	3681	needs_human_review
DHUFATAY	3680	needs_human_review
DIIDMADA	3678	needs_human_review
HOGAAN	3673	needs_human_review
SHABAQA	3671	needs_human_review
JINSIGA	3669	needs_human_review
QAATAA	3669	needs_human_review
DEGI	3668	needs_human_review
QAYBINTA	3668	needs_human_review
CELISO	3667	needs_human_review
DHIGTEEN	3667	needs_human_review
IMID	3667	needs_human_review
CSW	3666	needs_human_review
KEENIN	3665	needs_human_review
ANIGUNA	3661	needs_human_review
DHINTO	3659	needs_human_review
QIYAASTA	3659	needs_human_review
ASKARTII	3658	needs_human_review
DOODAYA	3658	needs_human_review
DIIMEED	3657	needs_human_review
DHIGIISA	3654	needs_human_review
GEERIDII	3650	needs_human_review
TIBAAXAY	3649	needs_human_review
ISOO	3646	needs_human_review
FAHMAAN	3644	needs_human_review
HELA	3644	needs_human_review
CADDEYN	3643	needs_human_review
KEENAYA	3643	needs_human_review
DIRAAN	3642	needs_human_review
GOORDHAW	3642	needs_human_review
QAADAYAA	3638	needs_human_review
CAAWIYA	3637	needs_human_review
MADAXII	3637	needs_human_review
XASUUQAY	3637	needs_human_review
DOONAYSA	3635	needs_human_review
GARAADKA	3635	needs_human_review
GUUTADA	3633	needs_human_review
MAYNO	3631	needs_human_review
DHACDAA	3629	needs_human_review
AANA	3623	needs_human_review
CEELBUUR	3620	needs_human_review
AROOSKA	3619	needs_human_review
XAKIIN	3618	needs_human_review
NUUCA	3617	needs_human_review
KIM	3614	needs_human_review
AMAZON	3612	needs_human_review
UDIINKA	3612	needs_human_review
SHEEGTEY	3610	needs_human_review
HAYNIN	3609	needs_human_review
KUGULA	3606	needs_human_review
BADNEYD	3605	needs_human_review
BADIYAY	3601	needs_human_review
CAAWIYAY	3600	needs_human_review
DHAAFTAY	3600	needs_human_review
GUURADA	3600	needs_human_review
ISIS	3599	needs_human_review
JOOJISO	3599	needs_human_review
GARADKA	3598	needs_human_review
BATAY	3596	needs_human_review
QASAARO	3596	needs_human_review
VERSION	3596	needs_human_review
DHIGNAA	3595	needs_human_review
DOONEYSA	3592	needs_human_review
ERYAY	3589	needs_human_review
CIIDAMDA	3588	needs_human_review
LOS	3588	needs_human_review
ARRINTU	3585	needs_human_review
FAHAMKA	3584	needs_human_review
BIIRTAY	3582	needs_human_review
OOGA	3578	needs_human_review
KUBBADA	3576	needs_human_review
REE	3576	needs_human_review
WINDOWS	3575	needs_human_review
FIICNAA	3574	needs_human_review
AADA	3573	needs_human_review
ABGAAL	3573	needs_human_review
MUKARAMA	3572	needs_human_review
RASUULKU	3571	needs_human_review
CASILO	3568	needs_human_review
ABUURAAN	3567	needs_human_review
BADNAYN	3567	needs_human_review
RAISUL	3567	needs_human_review
DIIDEY	3565	needs_human_review
INEYSAN	3565	needs_human_review
AMARKII	3564	needs_human_review
XOGAHA	3564	needs_human_review
ISKOOD	3562	needs_human_review
WADAAGI	3561	needs_human_review
AGOONTA	3558	needs_human_review
ARAWEELO	3557	needs_human_review
DOOWLADA	3556	needs_human_review
XUSI	3556	needs_human_review
MUSHAHAR	3549	needs_human_review
ASAD	3548	needs_human_review
GALIYAAN	3548	needs_human_review
ARKAYAA	3542	needs_human_review
XUMAANTA	3540	needs_human_review
SPORT	3539	needs_human_review
CULUMAA	3536	needs_human_review
HABEENKA	3534	needs_human_review
TAGAYO	3531	needs_human_review
SAARAYA	3529	needs_human_review
WAFDIGAN	3529	needs_human_review
SIIRIYA	3526	needs_human_review
CUNAAN	3522	needs_human_review
HAYNO	3521	needs_human_review
JAZEERA	3520	needs_human_review
CADAAN	3515	needs_human_review
DULMIGA	3514	needs_human_review
DHINACBA	3513	needs_human_review
MIINADA	3512	needs_human_review
AMARTAY	3510	needs_human_review
HAYSATAA	3509	needs_human_review
FULL	3502	needs_human_review
SHURUUDO	3502	needs_human_review
DAWLAHA	3501	needs_human_review
SWT	3501	needs_human_review
WELINA	3498	needs_human_review
SHANTII	3495	needs_human_review
WADAAGAY	3494	needs_human_review
UGAGA	3493	needs_human_review
BAARGAAL	3492	needs_human_review
JAMA	3492	needs_human_review
CELINAYO	3490	needs_human_review
MUST	3490	needs_human_review
HABEYN	3487	needs_human_review
WERIYAHA	3485	needs_human_review
KOOBKII	3482	needs_human_review
SIDDII	3482	needs_human_review
XAASKA	3481	needs_human_review
DADKANA	3479	needs_human_review
GEYSTEY	3479	needs_human_review
KHAALID	3479	needs_human_review
KABTANKA	3476	needs_human_review
DHAXE	3474	needs_human_review
XULALKA	3472	needs_human_review
WFP	3471	needs_human_review
GADUUD	3469	needs_human_review
WEYNA	3469	needs_human_review
BAADHIS	3464	needs_human_review
QEYBDIID	3464	needs_human_review
EEGIN	3463	needs_human_review
BADANAYA	3461	needs_human_review
GACMEED	3461	needs_human_review
ILAALISO	3460	needs_human_review
XAALKU	3460	needs_human_review
CULEYSKA	3458	needs_human_review
WAANAN	3458	needs_human_review
QASBAY	3455	needs_human_review
BAXAYAY	3453	needs_human_review
QABSOOMI	3453	needs_human_review
ZIDANE	3452	needs_human_review
NOQOTEY	3451	needs_human_review
AADAYA	3450	needs_human_review
DOWLADO	3450	needs_human_review
TALYAANI	3448	needs_human_review
TODOBA	3446	needs_human_review
UULIYAD	3446	needs_human_review
RABTAA	3444	needs_human_review
FILIMADA	3443	needs_human_review
NAXDINTA	3443	needs_human_review
DHOWRKA	3442	needs_human_review
AAMINAAD	3441	needs_human_review
PRO	3440	needs_human_review
